,UF,Tem Celular,Tem Rádio,Tem Televisão em Cores,RM domiciliar per capita,Regiao
12452,15,Sim,Sim,Sim,250.0,Norte
12454,15,Sim,Sim,Sim,715.0,Norte
12455,15,Sim,Sim,Sim,1214.0,Norte
12456,15,Não,Não,Sim,629.0,Norte
12457,15,Sim,Não,Sim,1929.0,Norte
12458,15,Sim,Não,Sim,65.0,Norte
12460,15,Sim,Sim,Sim,1182.0,Norte
12461,15,Sim,Sim,Sim,869.0,Norte
12463,15,Sim,Sim,Sim,650.0,Norte
12464,15,Sim,Não,Sim,300.0,Norte
12465,15,Sim,Não,Sim,550.0,Norte
12466,15,Sim,Sim,Sim,526.0,Norte
12467,15,Sim,Não,Sim,2084.0,Norte
12468,15,Sim,Não,Sim,800.0,Norte
12469,15,Sim,Sim,Sim,2633.0,Norte
12471,15,Sim,Sim,Sim,1500.0,Norte
12472,15,Sim,Sim,Sim,4947.0,Norte
12473,15,Sim,Sim,Sim,6500.0,Norte
12474,15,Sim,Sim,Sim,2000.0,Norte
12475,15,Sim,Não,Sim,5500.0,Norte
12476,15,Sim,Sim,Sim,4250.0,Norte
12477,15,Sim,Não,Sim,1925.0,Norte
12478,15,Sim,Não,Sim,2600.0,Norte
12479,15,Sim,Sim,Sim,983.0,Norte
12480,15,Sim,Sim,Sim,9500.0,Norte
12481,15,Sim,Não,Sim,3200.0,Norte
12484,15,Sim,Sim,Sim,577.0,Norte
12485,15,Sim,Sim,Sim,1576.0,Norte
12487,15,Sim,Não,Sim,315.0,Norte
12488,15,Sim,Sim,Sim,666.0,Norte
12489,15,Sim,Não,Sim,2157.0,Norte
12490,15,Sim,Não,Sim,822.0,Norte
12492,15,Sim,Sim,Sim,252.0,Norte
12493,15,Sim,Sim,Sim,378.0,Norte
12494,15,Não,Não,Sim,1088.0,Norte
12495,15,Sim,Sim,Sim,1576.0,Norte
12496,15,Sim,Não,Sim,644.0,Norte
12498,15,Sim,Sim,Sim,297.0,Norte
12499,15,Sim,Não,Sim,788.0,Norte
12501,15,Sim,Não,Sim,29.0,Norte
12502,15,Sim,Sim,Sim,430.0,Norte
12503,15,Sim,Não,Sim,3560.0,Norte
12504,15,Sim,Não,Sim,513.0,Norte
12506,15,Sim,Não,Sim,5500.0,Norte
12508,15,Sim,Sim,Sim,4000.0,Norte
12513,15,Sim,Sim,Sim,988.0,Norte
12514,15,Sim,Sim,Sim,762.0,Norte
12515,15,Sim,Sim,Sim,833.0,Norte
12516,15,Sim,Sim,Sim,262.0,Norte
12517,15,Sim,Não,Sim,525.0,Norte
12518,15,Sim,Sim,Sim,294.0,Norte
12520,15,Sim,Não,Sim,394.0,Norte
12523,15,Sim,Sim,Sim,394.0,Norte
12524,15,Sim,Sim,Sim,283.0,Norte
12525,15,Sim,Sim,Sim,275.0,Norte
12526,15,Sim,Não,Sim,788.0,Norte
12527,15,Sim,Sim,Sim,890.0,Norte
12528,15,Sim,Não,Sim,584.0,Norte
12529,15,Sim,Não,Sim,700.0,Norte
12531,15,Sim,Não,Sim,377.0,Norte
12532,15,Sim,Não,Sim,666.0,Norte
12533,15,Sim,Não,Sim,1800.0,Norte
12534,15,Sim,Não,Sim,466.0,Norte
12535,15,Sim,Não,Sim,900.0,Norte
12536,15,Sim,Não,Sim,750.0,Norte
12537,15,Sim,Sim,Sim,135.0,Norte
12538,15,Sim,Sim,Sim,394.0,Norte
12539,15,Sim,Não,Sim,525.0,Norte
12540,15,Sim,Sim,Sim,966.0,Norte
12541,15,Sim,Sim,Sim,983.0,Norte
12542,15,Sim,Não,Sim,1050.0,Norte
12544,15,Sim,Não,Sim,364.0,Norte
12546,15,Sim,Sim,Sim,350.0,Norte
12548,15,Sim,Não,Sim,686.0,Norte
12549,15,Sim,Não,Sim,2330.0,Norte
12550,15,Sim,Não,Sim,496.0,Norte
12551,15,Sim,Sim,Sim,1200.0,Norte
12552,15,Sim,Não,Sim,109.0,Norte
12553,15,Sim,Sim,Sim,866.0,Norte
12554,15,Sim,Sim,Sim,600.0,Norte
12555,15,Sim,Sim,Sim,2433.0,Norte
12556,15,Sim,Sim,Sim,300.0,Norte
12557,15,Sim,Sim,Sim,1280.0,Norte
12558,15,Sim,Sim,Sim,912.0,Norte
12559,15,Sim,Sim,Não,245.0,Norte
12560,15,Sim,Não,Sim,375.0,Norte
12561,15,Sim,Não,Sim,197.0,Norte
12562,15,Sim,Sim,Sim,250.0,Norte
12563,15,Sim,Sim,Sim,125.0,Norte
12564,15,Sim,Sim,Sim,525.0,Norte
12567,15,Sim,Sim,Sim,394.0,Norte
12568,15,Sim,Sim,Sim,300.0,Norte
12569,15,Sim,Não,Sim,177.0,Norte
12570,15,Sim,Não,Sim,750.0,Norte
12572,15,Sim,Sim,Sim,693.0,Norte
12574,15,Sim,Sim,Sim,564.0,Norte
12576,15,Sim,Não,Sim,500.0,Norte
12577,15,Sim,Não,Sim,1500.0,Norte
12578,15,Sim,Sim,Sim,2500.0,Norte
12579,15,Sim,Não,Sim,250.0,Norte
12581,15,Sim,Não,Sim,572.0,Norte
12582,15,Sim,Não,Sim,697.0,Norte
12583,15,Sim,Sim,Sim,333.0,Norte
12586,15,Sim,Não,Sim,632.0,Norte
12587,15,Sim,Não,Sim,696.0,Norte
12589,15,Sim,Sim,Sim,591.0,Norte
12591,15,Sim,Não,Sim,794.0,Norte
12592,15,Sim,Não,Sim,435.0,Norte
12593,15,Sim,Sim,Sim,544.0,Norte
12595,15,Sim,Não,Sim,483.0,Norte
12597,15,Sim,Sim,Sim,1000.0,Norte
12599,15,Sim,Não,Sim,300.0,Norte
12600,15,Sim,Não,Sim,300.0,Norte
12601,15,Sim,Não,Sim,1200.0,Norte
12602,15,Sim,Sim,Sim,300.0,Norte
12603,15,Sim,Não,Sim,166.0,Norte
12605,15,Sim,Sim,Sim,295.0,Norte
12606,15,Sim,Não,Sim,394.0,Norte
12607,15,Sim,Sim,Sim,866.0,Norte
12608,15,Sim,Não,Sim,440.0,Norte
12609,15,Sim,Sim,Sim,1000.0,Norte
12610,15,Sim,Não,Sim,422.0,Norte
12611,15,Não,Sim,Sim,470.0,Norte
12614,15,Sim,Não,Sim,377.0,Norte
12615,15,Sim,Não,Sim,1500.0,Norte
12616,15,Sim,Não,Sim,394.0,Norte
12617,15,Sim,Sim,Sim,250.0,Norte
12618,15,Sim,Sim,Sim,788.0,Norte
12619,15,Sim,Não,Sim,262.0,Norte
12620,15,Sim,Sim,Sim,336.0,Norte
12621,15,Sim,Não,Sim,1057.0,Norte
12622,15,Sim,Não,Sim,1100.0,Norte
12623,15,Sim,Não,Não,788.0,Norte
12624,15,Sim,Não,Sim,1200.0,Norte
12626,15,Sim,Sim,Sim,672.0,Norte
12628,15,Sim,Sim,Sim,1313.0,Norte
12629,15,Sim,Sim,Sim,700.0,Norte
12630,15,Sim,Sim,Sim,400.0,Norte
12631,15,Sim,Não,Sim,540.0,Norte
12632,15,Sim,Não,Sim,1050.0,Norte
12633,15,Sim,Sim,Sim,572.0,Norte
12634,15,Sim,Sim,Sim,1500.0,Norte
12636,15,Sim,Não,Sim,32.0,Norte
12638,15,Sim,Não,Sim,150.0,Norte
12640,15,Sim,Sim,Sim,394.0,Norte
12641,15,Sim,Não,Sim,244.0,Norte
12643,15,Sim,Não,Sim,297.0,Norte
12644,15,Sim,Não,Sim,996.0,Norte
12645,15,Sim,Não,Sim,2350.0,Norte
12646,15,Sim,Sim,Sim,425.0,Norte
12647,15,Sim,Não,Sim,39.0,Norte
12648,15,Sim,Não,Sim,205.0,Norte
12649,15,Sim,Não,Sim,512.0,Norte
12651,15,Sim,Sim,Sim,146.0,Norte
12652,15,Sim,Não,Sim,394.0,Norte
12653,15,Sim,Não,Sim,375.0,Norte
12654,15,Sim,Sim,Não,2400.0,Norte
12655,15,Sim,Não,Sim,189.0,Norte
12656,15,Sim,Sim,Sim,366.0,Norte
12657,15,Sim,Não,Sim,650.0,Norte
12658,15,Sim,Não,Sim,900.0,Norte
12659,15,Sim,Não,Sim,296.0,Norte
12660,15,Sim,Sim,Sim,440.0,Norte
12661,15,Sim,Não,Sim,320.0,Norte
12662,15,Sim,Não,Sim,4850.0,Norte
12663,15,Sim,Sim,Sim,994.0,Norte
12664,15,Sim,Não,Sim,1155.0,Norte
12667,15,Sim,Sim,Sim,1788.0,Norte
12668,15,Sim,Sim,Sim,780.0,Norte
12669,15,Sim,Sim,Sim,1295.0,Norte
12670,15,Sim,Sim,Sim,2750.0,Norte
12671,15,Sim,Sim,Sim,666.0,Norte
12676,15,Sim,Não,Sim,983.0,Norte
12677,15,Sim,Sim,Sim,428.0,Norte
12679,15,Sim,Sim,Sim,2000.0,Norte
12680,15,Sim,Sim,Sim,662.0,Norte
12682,15,Sim,Sim,Sim,308.0,Norte
12683,15,Sim,Não,Sim,49.0,Norte
12684,15,Sim,Não,Sim,637.0,Norte
12685,15,Sim,Não,Sim,656.0,Norte
12687,15,Sim,Não,Sim,1200.0,Norte
12688,15,Sim,Sim,Sim,1200.0,Norte
12690,15,Sim,Não,Sim,572.0,Norte
12692,15,Sim,Não,Sim,1150.0,Norte
12693,15,Sim,Não,Sim,411.0,Norte
12694,15,Sim,Não,Sim,266.0,Norte
12696,15,Sim,Não,Sim,857.0,Norte
12697,15,Sim,Sim,Sim,486.0,Norte
12698,15,Sim,Não,Sim,353.0,Norte
12700,15,Sim,Sim,Sim,370.0,Norte
12701,15,Sim,Sim,Sim,288.0,Norte
12702,15,Sim,Sim,Sim,729.0,Norte
12703,15,Sim,Não,Sim,337.0,Norte
12704,15,Sim,Não,Sim,459.0,Norte
12705,15,Sim,Não,Sim,296.0,Norte
12706,15,Sim,Não,Sim,480.0,Norte
12708,15,Sim,Não,Sim,525.0,Norte
12709,15,Sim,Sim,Sim,337.0,Norte
12711,15,Sim,Não,Sim,815.0,Norte
12712,15,Sim,Não,Sim,394.0,Norte
12713,15,Sim,Sim,Sim,1800.0,Norte
12714,15,Sim,Não,Não,288.0,Norte
12715,15,Sim,Não,Sim,750.0,Norte
12716,15,Não,Não,Sim,66.0,Norte
12718,15,Sim,Não,Sim,1200.0,Norte
12719,15,Sim,Não,Sim,985.0,Norte
12720,15,Sim,Não,Sim,1757.0,Norte
12722,15,Sim,Sim,Sim,75.0,Norte
12723,15,Sim,Sim,Sim,1262.0,Norte
12724,15,Sim,Não,Sim,777.0,Norte
12725,15,Sim,Não,Sim,260.0,Norte
12726,15,Sim,Não,Sim,66.0,Norte
12729,15,Sim,Sim,Sim,114.0,Norte
12730,15,Sim,Não,Sim,300.0,Norte
12732,15,Sim,Não,Sim,829.0,Norte
12734,15,Sim,Não,Sim,411.0,Norte
12735,15,Sim,Não,Sim,800.0,Norte
12736,15,Sim,Não,Sim,700.0,Norte
12737,15,Não,Não,Sim,419.0,Norte
12739,15,Sim,Não,Sim,394.0,Norte
12740,15,Sim,Sim,Sim,788.0,Norte
12741,15,Sim,Não,Sim,525.0,Norte
12745,15,Sim,Não,Sim,1200.0,Norte
12746,15,Sim,Sim,Sim,1300.0,Norte
12747,15,Sim,Sim,Sim,1100.0,Norte
12748,15,Sim,Não,Sim,133.0,Norte
12750,15,Sim,Não,Sim,262.0,Norte
12752,15,Sim,Não,Sim,262.0,Norte
12754,15,Sim,Não,Sim,772.0,Norte
12755,15,Sim,Não,Sim,656.0,Norte
12756,15,Sim,Não,Sim,366.0,Norte
12758,15,Sim,Não,Sim,300.0,Norte
12759,15,Sim,Não,Sim,423.0,Norte
12760,15,Sim,Sim,Sim,411.0,Norte
12764,15,Sim,Sim,Sim,3750.0,Norte
12765,15,Sim,Não,Sim,700.0,Norte
12766,15,Sim,Não,Sim,3500.0,Norte
12767,15,Sim,Não,Sim,1125.0,Norte
12768,15,Sim,Não,Sim,1250.0,Norte
12769,15,Sim,Sim,Sim,394.0,Norte
12770,15,Sim,Sim,Sim,1333.0,Norte
12772,15,Sim,Sim,Sim,1250.0,Norte
12773,15,Sim,Não,Sim,2500.0,Norte
12774,15,Sim,Sim,Sim,400.0,Norte
12775,15,Sim,Não,Não,1166.0,Norte
12776,15,Sim,Sim,Sim,157.0,Norte
12777,15,Sim,Não,Sim,650.0,Norte
12778,15,Não,Não,Sim,600.0,Norte
12780,15,Sim,Não,Sim,788.0,Norte
12781,15,Sim,Não,Sim,200.0,Norte
12782,15,Sim,Não,Sim,347.0,Norte
12784,15,Sim,Sim,Sim,600.0,Norte
12786,15,Sim,Não,Sim,962.0,Norte
12787,15,Sim,Sim,Sim,300.0,Norte
12788,15,Sim,Não,Sim,28.0,Norte
12789,15,Não,Não,Sim,788.0,Norte
12791,15,Não,Não,Sim,600.0,Norte
12792,15,Não,Sim,Sim,600.0,Norte
12794,15,Sim,Sim,Sim,4090.0,Norte
12796,15,Sim,Não,Sim,1096.0,Norte
12799,15,Sim,Sim,Sim,2500.0,Norte
12800,15,Sim,Sim,Sim,1250.0,Norte
12801,15,Sim,Não,Sim,1011.0,Norte
12802,15,Sim,Não,Sim,212.0,Norte
12803,15,Sim,Não,Sim,2197.0,Norte
12804,15,Sim,Não,Sim,1144.0,Norte
12805,15,Sim,Não,Sim,383.0,Norte
12807,15,Sim,Não,Sim,437.0,Norte
12808,15,Sim,Não,Sim,396.0,Norte
12809,15,Sim,Não,Sim,197.0,Norte
12812,15,Sim,Sim,Sim,2125.0,Norte
12814,15,Sim,Sim,Sim,788.0,Norte
12816,15,Não,Sim,Sim,788.0,Norte
12817,15,Sim,Sim,Sim,330.0,Norte
12818,15,Sim,Sim,Sim,150.0,Norte
12819,15,Não,Não,Sim,262.0,Norte
12820,15,Não,Sim,Sim,700.0,Norte
12822,15,Sim,Não,Sim,394.0,Norte
12825,15,Sim,Não,Sim,100.0,Norte
12826,15,Sim,Não,Sim,290.0,Norte
12827,15,Sim,Não,Sim,150.0,Norte
12828,15,Sim,Não,Sim,625.0,Norte
12829,15,Sim,Sim,Sim,447.0,Norte
12830,15,Sim,Sim,Sim,788.0,Norte
12831,15,Sim,Não,Sim,905.0,Norte
12832,15,Sim,Não,Não,1788.0,Norte
12834,15,Sim,Sim,Sim,396.0,Norte
12835,15,Sim,Sim,Sim,788.0,Norte
12836,15,Sim,Não,Sim,262.0,Norte
12837,15,Sim,Sim,Sim,347.0,Norte
12839,15,Sim,Sim,Sim,597.0,Norte
12840,15,Sim,Sim,Sim,1672.0,Norte
12842,15,Sim,Não,Sim,437.0,Norte
12843,15,Sim,Não,Sim,800.0,Norte
12844,15,Sim,Não,Sim,1018.0,Norte
12845,15,Sim,Não,Sim,750.0,Norte
12846,15,Sim,Sim,Sim,2021.0,Norte
12847,15,Sim,Não,Sim,587.0,Norte
12848,15,Sim,Não,Sim,262.0,Norte
12849,15,Sim,Sim,Sim,1083.0,Norte
12853,15,Sim,Sim,Sim,500.0,Norte
12854,15,Sim,Não,Sim,236.0,Norte
12855,15,Sim,Sim,Sim,100.0,Norte
12858,15,Sim,Sim,Sim,345.0,Norte
12859,15,Sim,Não,Sim,411.0,Norte
12861,15,Sim,Não,Sim,491.0,Norte
12862,15,Sim,Não,Sim,216.0,Norte
12863,15,Sim,Não,Sim,273.0,Norte
12864,15,Sim,Não,Sim,482.0,Norte
12865,15,Sim,Não,Sim,108.0,Norte
12866,15,Sim,Sim,Sim,442.0,Norte
12867,15,Sim,Sim,Sim,1562.0,Norte
12868,15,Sim,Não,Sim,300.0,Norte
12869,15,Sim,Sim,Sim,625.0,Norte
12870,15,Sim,Não,Sim,675.0,Norte
12871,15,Sim,Não,Sim,394.0,Norte
12873,15,Sim,Sim,Sim,57.0,Norte
12874,15,Sim,Não,Sim,666.0,Norte
12875,15,Sim,Sim,Sim,1733.0,Norte
12876,15,Sim,Sim,Sim,394.0,Norte
12877,15,Sim,Não,Sim,500.0,Norte
12878,15,Sim,Sim,Sim,2600.0,Norte
12879,15,Sim,Sim,Sim,844.0,Norte
12880,15,Sim,Sim,Sim,238.0,Norte
12881,15,Sim,Sim,Sim,216.0,Norte
12882,15,Sim,Não,Sim,433.0,Norte
12884,15,Sim,Sim,Sim,400.0,Norte
12885,15,Sim,Não,Sim,747.0,Norte
12886,15,Sim,Não,Sim,788.0,Norte
12887,15,Sim,Sim,Sim,404.0,Norte
12888,15,Sim,Sim,Sim,251.0,Norte
12889,15,Sim,Sim,Sim,733.0,Norte
12890,15,Sim,Sim,Sim,650.0,Norte
12891,15,Sim,Sim,Sim,1000.0,Norte
12892,15,Sim,Sim,Sim,133.0,Norte
12893,15,Sim,Sim,Sim,409.0,Norte
12894,15,Sim,Não,Sim,1012.0,Norte
12896,15,Sim,Sim,Sim,650.0,Norte
12897,15,Sim,Sim,Sim,322.0,Norte
12898,15,Sim,Sim,Sim,328.0,Norte
12900,15,Sim,Não,Sim,203.0,Norte
12901,15,Não,Não,Sim,77.0,Norte
12902,15,Sim,Não,Sim,394.0,Norte
12903,15,Sim,Não,Sim,262.0,Norte
12905,15,Sim,Sim,Sim,266.0,Norte
12906,15,Sim,Não,Sim,316.0,Norte
12908,15,Sim,Sim,Sim,396.0,Norte
12909,15,Não,Sim,Sim,322.0,Norte
12913,15,Sim,Não,Sim,242.0,Norte
12914,15,Sim,Não,Sim,848.0,Norte
12917,15,Sim,Sim,Sim,250.0,Norte
12924,15,Sim,Sim,Sim,762.0,Norte
12925,15,Sim,Não,Sim,566.0,Norte
12926,15,Sim,Não,Sim,788.0,Norte
12928,15,Sim,Não,Sim,1929.0,Norte
12933,15,Sim,Sim,Sim,1250.0,Norte
12935,15,Sim,Sim,Sim,700.0,Norte
12937,15,Sim,Sim,Sim,394.0,Norte
12938,15,Sim,Não,Sim,496.0,Norte
12940,15,Sim,Sim,Sim,788.0,Norte
12942,15,Sim,Não,Sim,825.0,Norte
12944,15,Sim,Sim,Sim,394.0,Norte
12946,15,Sim,Não,Sim,788.0,Norte
12947,15,Sim,Sim,Sim,750.0,Norte
12948,15,Não,Sim,Sim,788.0,Norte
12949,15,Sim,Não,Sim,909.0,Norte
12952,15,Sim,Sim,Sim,340.0,Norte
12955,15,Sim,Sim,Sim,788.0,Norte
12958,15,Sim,Sim,Sim,1200.0,Norte
12960,15,Sim,Não,Sim,2800.0,Norte
12961,15,Sim,Não,Sim,394.0,Norte
12963,15,Sim,Não,Sim,300.0,Norte
12968,15,Sim,Sim,Sim,1625.0,Norte
12972,15,Sim,Não,Sim,440.0,Norte
12974,15,Sim,Sim,Sim,250.0,Norte
12979,15,Não,Não,Sim,788.0,Norte
12983,15,Sim,Sim,Sim,622.0,Norte
12985,15,Sim,Não,Sim,350.0,Norte
12989,15,Sim,Sim,Sim,275.0,Norte
12993,15,Sim,Sim,Sim,315.0,Norte
12998,15,Sim,Não,Sim,1250.0,Norte
12999,15,Sim,Sim,Sim,788.0,Norte
13002,15,Sim,Sim,Sim,475.0,Norte
13004,15,Sim,Sim,Sim,162.0,Norte
13005,15,Sim,Sim,Sim,432.0,Norte
13007,15,Sim,Sim,Sim,308.0,Norte
13009,15,Não,Sim,Não,394.0,Norte
13010,15,Sim,Não,Sim,650.0,Norte
13012,15,Sim,Não,Sim,527.0,Norte
13014,15,Sim,Não,Sim,533.0,Norte
13015,15,Sim,Sim,Sim,606.0,Norte
13016,15,Sim,Não,Sim,333.0,Norte
13017,15,Sim,Sim,Sim,200.0,Norte
13019,15,Sim,Não,Sim,157.0,Norte
13021,15,Sim,Não,Sim,204.0,Norte
13022,15,Sim,Sim,Sim,300.0,Norte
13023,15,Não,Sim,Sim,1096.0,Norte
13025,15,Sim,Sim,Sim,575.0,Norte
13026,15,Sim,Não,Sim,231.0,Norte
13027,15,Sim,Sim,Sim,250.0,Norte
13028,15,Sim,Sim,Sim,333.0,Norte
13029,15,Sim,Não,Sim,929.0,Norte
13030,15,Sim,Não,Sim,359.0,Norte
13031,15,Sim,Não,Sim,788.0,Norte
13032,15,Sim,Sim,Sim,788.0,Norte
13033,15,Não,Não,Sim,600.0,Norte
13034,15,Sim,Não,Sim,500.0,Norte
13035,15,Sim,Sim,Sim,892.0,Norte
13036,15,Sim,Não,Sim,750.0,Norte
13037,15,Não,Não,Sim,550.0,Norte
13038,15,Não,Não,Sim,600.0,Norte
13039,15,Sim,Sim,Sim,497.0,Norte
13040,15,Sim,Não,Sim,194.0,Norte
13041,15,Sim,Sim,Sim,1175.0,Norte
13042,15,Sim,Não,Sim,1404.0,Norte
13043,15,Sim,Sim,Sim,525.0,Norte
13044,15,Sim,Não,Sim,368.0,Norte
13045,15,Sim,Sim,Sim,788.0,Norte
13048,15,Sim,Não,Sim,700.0,Norte
13049,15,Sim,Não,Sim,394.0,Norte
13050,15,Sim,Não,Sim,750.0,Norte
13051,15,Sim,Sim,Sim,497.0,Norte
13053,15,Sim,Não,Sim,600.0,Norte
13055,15,Sim,Sim,Sim,600.0,Norte
13056,15,Sim,Não,Sim,250.0,Norte
13057,15,Sim,Não,Sim,418.0,Norte
13058,15,Sim,Sim,Sim,788.0,Norte
13059,15,Sim,Não,Sim,342.0,Norte
13060,15,Sim,Sim,Sim,225.0,Norte
13061,15,Sim,Não,Sim,527.0,Norte
13062,15,Sim,Não,Sim,281.0,Norte
13063,15,Sim,Não,Sim,788.0,Norte
13064,15,Sim,Sim,Sim,394.0,Norte
13065,15,Não,Sim,Sim,591.0,Norte
13066,15,Sim,Sim,Não,600.0,Norte
13068,15,Sim,Não,Não,157.0,Norte
13070,15,Sim,Não,Sim,450.0,Norte
13071,15,Sim,Não,Sim,420.0,Norte
13072,15,Sim,Não,Sim,1000.0,Norte
13073,15,Sim,Não,Sim,437.0,Norte
13074,15,Sim,Sim,Sim,196.0,Norte
13075,15,Sim,Não,Sim,225.0,Norte
13076,15,Sim,Não,Sim,336.0,Norte
13077,15,Sim,Não,Sim,336.0,Norte
13078,15,Sim,Sim,Sim,258.0,Norte
13079,15,Sim,Não,Sim,225.0,Norte
13080,15,Sim,Sim,Sim,596.0,Norte
13082,15,Sim,Sim,Sim,198.0,Norte
13083,15,Sim,Sim,Sim,252.0,Norte
13084,15,Sim,Sim,Sim,170.0,Norte
13085,15,Sim,Sim,Sim,199.0,Norte
13086,15,Sim,Não,Sim,495.0,Norte
13087,15,Sim,Não,Sim,286.0,Norte
13088,15,Sim,Sim,Sim,554.0,Norte
13089,15,Sim,Não,Sim,1500.0,Norte
13090,15,Sim,Não,Sim,994.0,Norte
13091,15,Sim,Não,Sim,894.0,Norte
13092,15,Sim,Sim,Sim,491.0,Norte
13093,15,Sim,Não,Sim,397.0,Norte
13094,15,Sim,Não,Sim,635.0,Norte
13096,15,Sim,Não,Sim,788.0,Norte
13097,15,Sim,Não,Sim,1300.0,Norte
13099,15,Sim,Não,Sim,862.0,Norte
13100,15,Sim,Não,Sim,788.0,Norte
13103,15,Sim,Não,Sim,1557.0,Norte
13104,15,Sim,Sim,Sim,275.0,Norte
13105,15,Sim,Sim,Sim,175.0,Norte
13107,15,Não,Sim,Sim,300.0,Norte
13108,15,Sim,Sim,Sim,297.0,Norte
13109,15,Sim,Sim,Não,700.0,Norte
13110,15,Sim,Sim,Sim,270.0,Norte
13112,15,Sim,Sim,Sim,1000.0,Norte
13113,15,Não,Sim,Sim,744.0,Norte
13114,15,Sim,Não,Sim,394.0,Norte
13115,15,Sim,Sim,Sim,384.0,Norte
13116,15,Sim,Sim,Sim,500.0,Norte
13117,15,Sim,Não,Sim,250.0,Norte
13118,15,Sim,Sim,Sim,360.0,Norte
13121,15,Sim,Não,Sim,336.0,Norte
13123,15,Sim,Sim,Sim,368.0,Norte
13124,15,Sim,Sim,Sim,525.0,Norte
13125,15,Sim,Sim,Sim,894.0,Norte
13126,15,Sim,Sim,Sim,290.0,Norte
13127,15,Sim,Sim,Sim,788.0,Norte
13128,15,Sim,Sim,Sim,433.0,Norte
13129,15,Sim,Sim,Sim,900.0,Norte
13130,15,Sim,Não,Sim,888.0,Norte
13131,15,Não,Sim,Sim,788.0,Norte
13134,15,Sim,Sim,Sim,1000.0,Norte
13135,15,Sim,Sim,Sim,333.0,Norte
13136,15,Sim,Sim,Sim,494.0,Norte
13137,15,Sim,Sim,Sim,2333.0,Norte
13138,15,Sim,Sim,Sim,250.0,Norte
13139,15,Sim,Sim,Sim,525.0,Norte
13140,15,Sim,Não,Sim,788.0,Norte
13142,15,Sim,Sim,Sim,1000.0,Norte
13143,15,Sim,Não,Sim,377.0,Norte
13144,15,Sim,Sim,Sim,569.0,Norte
13146,15,Sim,Sim,Sim,4021.0,Norte
13147,15,Sim,Sim,Sim,7800.0,Norte
13148,15,Sim,Sim,Sim,3700.0,Norte
13150,15,Sim,Sim,Sim,538.0,Norte
13152,15,Sim,Não,Sim,400.0,Norte
13153,15,Sim,Não,Sim,750.0,Norte
13154,15,Sim,Não,Sim,293.0,Norte
13161,15,Sim,Sim,Sim,1781.0,Norte
13162,15,Sim,Não,Sim,894.0,Norte
13163,15,Sim,Não,Sim,529.0,Norte
13165,15,Sim,Não,Sim,400.0,Norte
13167,15,Sim,Sim,Sim,1129.0,Norte
13168,15,Sim,Não,Sim,800.0,Norte
13169,15,Sim,Sim,Sim,3288.0,Norte
13170,15,Sim,Não,Sim,500.0,Norte
13171,15,Sim,Não,Sim,620.0,Norte
13174,15,Sim,Sim,Sim,2500.0,Norte
13176,15,Sim,Sim,Sim,896.0,Norte
13178,15,Sim,Não,Sim,1000.0,Norte
13180,15,Sim,Sim,Sim,1245.0,Norte
13181,15,Sim,Sim,Sim,516.0,Norte
13182,15,Sim,Sim,Sim,525.0,Norte
13183,15,Sim,Não,Sim,550.0,Norte
13184,15,Não,Sim,Sim,394.0,Norte
13185,15,Sim,Não,Sim,1271.0,Norte
13186,15,Sim,Não,Sim,1000.0,Norte
13187,15,Sim,Sim,Sim,1000.0,Norte
13188,15,Sim,Não,Sim,600.0,Norte
13189,15,Sim,Não,Sim,4000.0,Norte
13190,15,Sim,Não,Sim,150.0,Norte
13193,15,Sim,Sim,Sim,3600.0,Norte
13194,15,Sim,Não,Sim,3850.0,Norte
13195,15,Sim,Não,Sim,337.0,Norte
13196,15,Sim,Não,Sim,101.0,Norte
13197,15,Sim,Não,Sim,175.0,Norte
13198,15,Sim,Sim,Sim,1447.0,Norte
13200,15,Sim,Não,Sim,262.0,Norte
13201,15,Sim,Sim,Sim,809.0,Norte
13203,15,Sim,Sim,Sim,762.0,Norte
13204,15,Sim,Não,Sim,447.0,Norte
13205,15,Sim,Sim,Sim,894.0,Norte
13208,15,Sim,Não,Sim,1325.0,Norte
13209,15,Sim,Não,Sim,394.0,Norte
13210,15,Sim,Sim,Sim,2720.0,Norte
13212,15,Sim,Sim,Sim,1556.0,Norte
13215,15,Sim,Não,Sim,525.0,Norte
13216,15,Sim,Não,Sim,550.0,Norte
13218,15,Sim,Não,Sim,788.0,Norte
13220,15,Sim,Sim,Sim,759.0,Norte
13224,15,Sim,Não,Sim,1500.0,Norte
13227,15,Sim,Sim,Sim,788.0,Norte
13228,15,Sim,Sim,Sim,217.0,Norte
13230,15,Sim,Não,Sim,594.0,Norte
13231,15,Sim,Não,Sim,1500.0,Norte
13232,15,Sim,Sim,Sim,400.0,Norte
13234,15,Sim,Sim,Sim,420.0,Norte
13236,15,Sim,Sim,Sim,3000.0,Norte
13237,15,Sim,Sim,Sim,2000.0,Norte
13238,15,Sim,Não,Sim,1410.0,Norte
13239,15,Sim,Sim,Sim,3250.0,Norte
13240,15,Sim,Sim,Sim,979.0,Norte
13241,15,Sim,Sim,Sim,4666.0,Norte
13243,15,Sim,Não,Sim,1666.0,Norte
13245,15,Sim,Sim,Sim,2330.0,Norte
13246,15,Sim,Não,Sim,3125.0,Norte
13250,15,Sim,Não,Sim,300.0,Norte
13251,15,Sim,Não,Sim,750.0,Norte
13252,15,Sim,Sim,Sim,2075.0,Norte
